form	sense	year	origin	Loan	Concepticon_ID	Concepticon_Gloss
körül	 ringsherum,  um mich, dich usw herum, in der Nähe, nahe bei,  um mich, dich usw,  in der Umgebung, in der Nähe,  um,  aus der Umgebung,  in Zusammenhang mit einer Sache, bezüglich einer Sache,  um, gegen,  um ... herum, etwa	1372.0		False	2469.0	AGAINST
kőszál	 Felsblock, Felsen	1411.0	compound	False	668.0	ROCK
köszörű	 Schleifstein, Wetzstein, Schleifmaschine	1331.0	derived word	False	2459.0	GRINDSTONE
köt	 binden, anbinden,  stricken, flechten,  einwickeln, umhüllen, einbinden 〈Buch〉,  verpflichten, verbinden,  durch Zauber binden, bannen, behexen,  verknüpfen,  schließen 〈Vertrag, Frieden usw〉,  mit jmdm anbinden 〈Streit〉, an einer Sache etw aussetzen, etw bemäkeln,   ansetzen,  Seil 〈Feldmaß〉,  Seil, Strick,  Verpflichtung, Obliegenheit,  Verbindung,  Seiler,  Bindender,  Schurz,  Band, Binchnur,  Bund,  Schluß, Bündnis,  Binde,  Stricken,  Einband,  binden,  Fessel,  Bündel,  Verbindung,  Verband 〈Milit〉,  mit jmdm anbinden, Händel suchen,  mit etw verbunden sein,  Verbindung,  Pflicht, Verpflichtung,  Buchband,  Bündel,  bis zum Mittel	1086.0	Proto-Finno-Ugric	False	1917.0	TIE
kötény	 Schürze,  Band, Streifen,  Lendenschurz	1673.0	derived word	False	2969.0	RIBBON
kötet	 Docke, Strähne,  Band eines Buches,  Verbindung,  Bündel,  das Band, Band 〈Anat〉,  Einband eines Buches,  Vertrag, 	1659.0	derived word	False	2943.0	BUNDLE
köveköl†	 weinen, plärren	1506.0	onomatopoetic	False	1839.0	CRY
kövér	 dick, fett, feist,  dickblättrig, sukkulent,  fruchtbar, fett 〈Boden〉,  fett, nahrhaft 〈Speise〉, reichlich 〈Mahlzeit〉,  einträglich, sich lohnend,  groß, voll 〈Gegenstand〉,  fett 〈Druckschrift〉,  fettes Opfertier, reichliches Opfergeschenk,  Fett, Schmalz,  fett machen,  als dick sehen lassen	1231.0	internal	False	1202.0	BIG
követ	 folgen, begleiten,  nachmachen,  fordern,  folgen 〈in der Zeit〉,  erreichen, zufallen,  fragen,  versöhnen,  mieten,  tun, machen, betreiben 〈Gewerbe〉,  Anhänger,  folgend,  befolgenswerf,  Befolgung, Folgen,  fordernd,  fordern, verlangen,  folgen,  als Folge nach sich ziehen,  folgern	1372.0	Proto-Finno-Ugric	False	1309.0	ASK (INQUIRE)
követel	 fordern, verlangen,  im Prozeßwege fordern,  erwarten, beanspruchen,  Außenstände haben,  von jmdm über etw Rechenschaft fordern	1792.0	derived word	False	2117.0	DESIRE
köz	 Zwischenraum,  Zeitraum,  Beziehung, Verhältnis zu jmdm  〈haben〉,  Gäßchen, Durchgang,  Mitte,  gemeiner Soldat,  Gemeinschaft,  gemeinschaftlich,  in der Mitte befindlich,  gewöhnlich,  gemeinsam,  ordinär,  leichgültig 〈sittlich〉,  unter ihnen	1246.0	Proto-Finno-Ugric	False	1093.0	MIDDLE
közép	 mittlerer, in der Mitte befindlich,  mittel 〈Gestalt, Größe〉,  mittelmäßig,  desinteressiert, indifferent,  Mitte,  Mittelmäßigkeit,  mittlere Möglichkeit, Mittelweg,  Mittelpunkt,  Partei der Mitte,  Durchschnittsmensch, mittelmäßige Menge,  mittelmäßig	1192.0	Proto-Ugric	False	1093.0	MIDDLE
közepett	 inmitten von, unter 〈mit Dat〉,  zwischen, in die Mitte von, unter 〈mit Akk〉,  während, im Laufe ...,  in der Mitte von,  unter uns, euch, ihnen,  in der Mitte	1416.0	lexicalized inflected word-form	False	689.0	BETWEEN
közönség	 Allgemeinheit, gewöhnliches Ding,  Gemeinschaft,  Öffentlichkeit,  Republik,  Publikum,  Gemeinde,  allgemein,  katholisch,  ganz,  gewöhnlich,  gemeinsam,  im allgemeinen	1372.0	derived word	False	2277.0	WHOLE
közös	 gemeinsam, gemein, gesamt,  einer Sache teilhaftig,  allgemein,  gemeinsam gebraucht,  gegenseitig,  Genosse,  Kaufmann,  Pächter,  Gemeingut, Gemeinbesitz,  Gemeinschaft,  mit jmdm verkehren,  geschlechtlich verkehren,  Mitteilung,  Gemeinschaft,  gemeinsam 〈mn〉	1372.0	derived word	False	1082.0	MERCHANT
központ	 Mittelpunkt, mittlere Stelle eines Gebiets,  Zentrum, Zentralstelle, Zentrale	1784.0	internal	False	491.0	CENTER
közvetetlen	 unmittelbar,  allernächst,  gleich, sofort,  unmittelbar	1792.0		False	2916.0	INSTANTLY (IMMEDIATELY)
közvetít	 übermitteln, -bringen,  sich ins Mittel legen,  vermitteln,  übertragen 〈Rundfunk, Fernsehen〉	1837.0	internal	False	692.0	BRING
krapek	 Junge, Kerl	1862.0	Slovakian	True	1366.0	BOY
kravall	 kleiner Aufruhr,  Lärm, Streit, Skandalszene	1848.0	German	True	1182.0	NOISE
kravát	 Krawatte	1809.0		False	3711.0	TIE (NOUN)
krém	 Elite,  Creme 〈als Süßspeise〉,  Cremefarbe,  Salbe,  zur Elite gehörend,  mit Creme gefüllt 〈Gebäck〉,  Cremeschnittchen	1804.0	international word	True	1926.0	OINTMENT
kóbor¹	 Korb,  Last,  Wagenkorb,  Wagenplane,  Backröhre	1480.0		False	1539.0	BASKET
koca	 Mutterschwein, Sau,  Waise,  uneheliches Kind, Bastard,  mutterloses junges Tier,  weiblich 〈Schwein〉,  verwaist, mutterlos,  ungeschickt,  unehelich 〈Kind〉	1367.0	uncertain	False	1149.0	ORPHAN
kocog	 mit den Zähnen klappern,  schwerfällig gehen,  trotten, traben,  klopfen,  herumstolpern	1508.0		False	2396.0	KNOCK
kocsi	 Kutsche,  Fuhrwerk,  Karren,  Schienenfahrzeug,  Kraftwagen,  Schlitten, Wagen 〈Maschinenteil〉,  Kutscher,  Kutsche aus dem Dorf Kocs	1494.0	internal	False	16.0	SLED
kodácsol	 gackern, gacksen 〈Huhn〉,  rufen, schwatzen 〈Elster〉,  lärmen, schwatzen	1585.0		False	1084.0	CALL
kofa	 alte Frau, Vettel,  Marktfrau, Hökerin,  geschwätziges Weib od Mädchen	1531.0	unknown	False	907.0	OLD WOMAN
koffer	 Reisekiste,  Soldatenkiste,  Gesäß	1757.0	German	True	834.0	BUTTOCKS
kojtol	 stinkend schwelen, rauchen	1836.0		False	1689.0	SMOKE (INHALE)
kokány	 gebirgig,  krumm, gebogen,  Teufelskerl, Morkerl	1720.0	uncertain	False	297.0	CROOKED
kolbász	 Fleischwurst,  Blut-, Leber- od Lungenwurst,  Strieme, Schwiele	1352.0	Slavic	True	946.0	BLOOD
kolc	 Gründling. Grimpe,  Barsch	1517.0	Croatian or Serbian	True	2966.0	PERCH (FISH)
koldul	 betteln,  Betteln,  Bettelmönch	1372.0		False	3534.0	BEG
kolesza	 zwei-, evtl vierrädriger Karren, Wagen,  Ochsenwagen mit hohen Seitenwänden,  Bretterhäuschen, Hütte	1579.0	Slavic	True	1678.0	HUT
kolibri	 Kolibri	1789.0	international word	True	1589.0	HUMMINGBIRD
kollokvium	 Gespräch,  Art Semesiralprüfung 〈an Hochschulen〉	1577.0		False	2933.0	CONVERSATION
kolomp	 Klapper,  Blech, Lamelle,  kleiner Nagel,  Nachricht, Bericht,  altes Weib,  Schlaghammer,  〈als Sinnbild der Führerrolle, der Rädelsführerei〉	1604.0		False	2961.0	MESSAGE
kolontos	 betrunken,  närrisch, halbwitzig, launisch, 	1500.0	derived word	False	1463.0	DRUNK
koltog	 klopfen,  schwatzen, plappern,  pochen 〈Herz〉,  glucken 〈Flasche〉	1416.0		False	2396.0	KNOCK
kólya	 Wagen, Kutsche,  Tragsessel,  Triumphwagen,  zweirädiger Karren	1430.0	Slavic	True	2620.0	CARRIAGE
koma	 Gevatter,  Freund, Kamerad,  Spaßmache,  Taufschmaus,  Mädchen, das zu Pfingsten von einem Burschen ein Ei bekommt,  Gevatterin,  Brautführer	1213.0	Slavic	True	1325.0	FRIEND
kommenció	 lohn,  aufgrund Vereinbarung zu verrichtende Arbeit	1847.0		False	1122.0	WAGES
komoly	 ernst, nicht heiter,  ernst , schwer 〈Arbeit〉,  düster, dunkel 〈Wetter, Tageszeit〉,  bedeutsam, bedenklich, bedrohlich,  von der Herde ausgestoßen 〈Stier〉	1788.0	paronymy	False	1552.0	GLOOMY
komor	 unfreundlich, trübsinnig,  düster, dunkel 〈Himmel, Wolke usw〉,  hart,  schlecht kastriert 〈Stier, Pferd, Schaf〉,  Düsterkeit,  schlecht kastrierter Stier	1222.0		False	1884.0	HARD
komót	 bequem,  hübsch	1752.0		False	2410.0	GOOD-LOOKING
komp	 Fähre,  Schiffmühle	1461.0	loan	True	3733.0	FERRY
kompánia	 Kompanie 〈der Infanterie〉,  Gesellschaft	1597.0	Wanderwort	True	2983.0	COMPANIONSHIP
kompona	 waage,  Art Maßeinheit für Käse bzw Quark,  Brunnenschwengel	1648.0	Romanian	True	2783.0	SCALES (MEASURE INSTRUMENT)
komputer	 Computer	1968.0	international word	True	3086.0	COMPUTER
konc	 Stück Fleisch, Bissen,  Buch 〈Zählmaß für Papierbogen〉,  Beute,  knochen	1181.0	Slavic	True	1394.0	BONE
koncert	 Getöse, Lärm,  öffentliche Musikaufführung,  Komposition für ein Soloinstrument und Orchester	1753.0	international word	True	1182.0	NOISE
kondér	 Art Faß, Lägel,  Flüssigkeitsmaß von drei, evtl vier Seideln,  Kessel, großer Topf	1334.0	Croatian or Serbian	True	854.0	KETTLE
konferál	 erteilen, verleihen, übertragen auf jmdn,  sich beraten, gemeinsam bescheiden,  eine Sammlung veranstalten,  berichten, über etw unterrichten,  vergleichen,  als Conferencier sprechen, ansagen	1551.0		False	3429.0	COMPARE
kongat	 mit etw heftig rasseln,  tadeln, rügen,  schallen lassen, die Glocke anschlagen,  schlagen, prügeln,  mit der Peitsche knallen	1290.0		False	2133.0	STRIKE OR BEAT
kondít	 läuten, erschallen lassen,  furzen,  schreien, brüllen,  das Totenglöcklein läutenhaláleset vagy temetés allkalmával harangoz,  mit der Peitsche knallen	1423.0		False	715.0	SHOUT
konstrukció	 Wortfügung, Satzbau,  Zusammensetzung, Bau, Gefüge	1718.0		False	2949.0	LAIR
kontinens	 Festland, Kontinent	1608.0		False	166.0	MAINLAND
kontra	 Kontrolleur, Aufseher im Internat,  Gegenansage 〈beim Kartenspiel〉,  Begleitstimme,  Art Reihentanz,  Gegenschlag, -angriff 〈im Sport〉,  Rücktrittbremse 〈am Fahrrad〉,  gegen, wider	1338.0		False	2469.0	AGAINST
kontráz	 widersprechen,  jm Worte bekräftigen, überbieten,  Kontra ansagen 〈beim Kartenspiel〉,  Gegenangriff durchführen 〈im Sport〉,  Begleitmelodie singen, spielen,  die Rücktrittbremse betätigen	1585.0	Latin	True	1413.0	PLAY
konty	 Frauenkopfputz, Haube,  Haarknoten,  Kopf, haupts als Sinnbild des Menschen,  Turban,  Schopf des Vogels,  Spitze einer Hütte, Walm	1395.0	uncertain	False	1256.0	HEAD
konvent	 Versammlung von Ordensleuten bzw Priestern, Stift,  glaubwürdiger Ort,  Urkunperson des beglaubigten Ortes,  revolutionäre Volksvertretung in Frankreich 1792—5	1372.0	Latin	True	794.0	PEN
konzervál	 bewahren,  haltbar machen 〈haupts Lebensmittel〉	1622.0		False	1997.0	PRESERVE
konyha	 Feuerstelle, Herd,  Küche 〈Raum〉,  Kochkunst,  Raum, in dem man wäscht, sich mit der Chemie beschäftigt usw	1206.0		False	185.0	FIREPLACE
kopács	 grüne Schale der Kastanie, der Nuß und entspr Teil der Kapselfrucht,  rinde,  ausschälen	1604.0	derived word	False	1204.0	BARK
kopáncs	 Specht	1212.0	internal	False	2447.0	WOODPECKER
kopár	 haarlos,  ohne Pflanzenwuchs, ohne Blätter,  hungrig,  mager,  kahler Ort, unfruchtbare Gegend	1418.0		False	2219.0	LEAN (MEAT)
kopasz	 haarlos, kahlgeschoren,  ohne Pflanzenwuchs,  haarlos 〈Obst, Pflanze〉, blätterlos,  abgewetzt,  leer 〈Entschuldigung〉,  gemütlos,  Haarausfall,  Mensch mit Glatze,  kahler Ort, Wüste, unfruchtbare Gegend,  Kahlkopf,  Rekrut,  kahl werden 〈haupts Ort〉,  kahler Ort	1292.0		False	3687.0	DESERT
koperta	 Briefumschlag	1661.0	Latin	True	3088.0	ENVELOPE
kopíroz	 nachbilden 〈Kunstwerk〉,  plagiieren, nachahmen,  getreu darstellen, wiedergeben	1789.0	German	True	117.0	IMITATE
kopja	 Lanze, Speer, Spieß,  stelenartiges Grabmal aus Holz, 	1464.0	Slavic	True	945.0	SPEAR
koplal	 hungern, fasten	1530.0	derived word	False	303.0	ABSTAIN FROM FOOD
koponya	 Schöpfgefäß, Kelle,  Totenkopf,  Schädel,  Flaschenkürbis, Kürbisfla-sche,  Mensch mit unschönem Kopf,  Vernunft, Verstand, ein guter Kopf 〈kluger Mensch〉	1287.0	Slavic	True	1605.0	SKULL
kor	 gewisses Alter 〈des Menschen〉, Lebensalter,  Zeit,  Zeitalter,  Dauer eines Zustandes,  gleichaltrig, gleichjährig	1057.0	Turkic	True	892.0	TIME
kór	 krank,  kranker Mensch,  Krankheit, Leiden,  Krankheit,  krank werden	1405.0	Slavic	True	1847.0	SICK
mekkora	 wie groß?,   wie	1585.0		False	1239.0	HOW
korán²	 früh,  vorzeitig,  vorher,  frühzeitig, früh,  zur rechten Zeit	1697.0		False	1882.0	BEFORE
korcovát	 Art Jacke, Wams, ein über dem Brustharnisch getragenes Kleidungsstück,  Art gezierter Oberteil eines Frauenkleides,  Schürze, Schürzenband	1395.0	Wanderwort	True	2046.0	APRON
korcsolya	 Schrotbaum, Schrotleiter zum Fortrollen von Fässern,  Schlitten,  Schlittschuh,  Speise, die zum Weintrinken reizt,  Schlittschuhlaufen,  einer, der Weinfässer  rollt,  Weinfässer rollen,  Schlittschuh laufen	1339.0	Italian	True	16.0	SLED
korda†	 Seil, Strick, Schnur,  Peitsche	1372.0	Latin	True	362.0	STRING
kordon	 Postenkette, Sperrkette,  Schnur	1757.0	international word	True	362.0	STRING
korhad	 morsch werden, verfaulen	1595.0		False	2907.0	ROT
korlát	 umzäunter Ort, Pferch,  Schranke, Geländer,  Gitter,  Schranken setzender Umstand, Faktor,  Stab, Stange,  Barren 〈Turngerät〉,  eingeschränkt, begrenzt,  borniert	1324.0	unknown	False	281.0	POST
kormány	 Steuer, Lenkvorrichtung,  Herrschaft, Macht,  Regierung 〈als Kabinett〉,  Streichblech,   regieren,   lenken,  Gutsverwalter,  Gouverneur	1323.0	Slavic	True	741.0	DRIVE
korong	 runder Wald,  Art Wasserrad,  Töpferscheibe,  Scheibe,  Scheibe 〈im Eishockey〉,  auf der Töpferscheibe formen,  auf der Töpferscheibe formen,  Eishockey spielen	1274.0	Slavic	True	2954.0	SLICE
korpa	 Kleie,  Schuppen auf der Kopfhaut,  Geld	1138.0	Slavic	True	1559.0	MONEY
kos	 Widder,  Rammbock, Sturmbock,  Holzschraube der Kelter	1061.0	Turkic	True	1344.0	RAM
kosár²	 Korb,  Bienenkorb,  Korb für Geflügel,  Fischreuse,  Säbelkorb,  Wagenkorb,  Treffer im Basketball,  Basketball,  Basketballspieler	1395.0	Slavic	True	1539.0	BASKET
kóser	 den jüdischen Speisegesetzen entsprechend, diese Gesetze einhaltend 〈Person〉,  ehrlich, unverdächtig 〈Person〉, richtig, zuverlässig 〈Sache, Angelegenheit〉,  nach den jüdischen Speisegesetzen erlaubte Speise od solches Getränk	1727.0	Yiddish	True	1725.0	CORRECT (RIGHT)
kóstál	 kosten, wert sein	1844.0	loan	True	21.0	TASTE (SOMETHING)
kóstol	 prüfend schmecken,  probieren, kennenlernen,  Schmecker,  Kostprobe 〈haupts nach dem Schlachtfes〉	1416.0	loan	True	21.0	TASTE (SOMETHING)
kosz	 Krätze,  Schmutz	1389.0	uncertain	False	25.0	DIRT
koszmó	 Kopfgrind,  Schmutz	1346.0	internal	False	25.0	DIRT
koszorú	 Kranz,  Rosenkranz,  Gesellschaft,  Kranzleiste,  kreisförmiger Einschnitt am Baumstamm,  Krone 〈Bot〉	1323.0	derived word	False	2983.0	COMPANIONSHIP
koszt	 Ausgaben, Spesen,  Speise, Verpflegung,  Futter,  Reportgeschäft	1525.0		False	256.0	FOOD
koszta	 Storch	1708.0	unknown	False	3724.0	STORK
kosztüm	 Kleidung,  Gewohnheit, Brauch,  historische Tracht,  Jackenkleid für Damen	1789.0	international word	True	1895.0	CLOTHES
kotec	 Stall, Käfig,  Hütte,  Scheune,  Gefängnis,  Postkasten	1713.0	Romanian	True	1678.0	HUT
kotonoz	 auf und ab gehen,  von Lebensmitteln naschen,  herumsuchen, nachforschen,  geschäftig sein	1786.0	derived word	False	2010.0	INVESTIGATE
kotorgárt†	 schild	1395.0	loan	True	1064.0	SHIELD
kotú	 Grube in Weihern, Grube,  verfaulte Pflanzenreste auf der Wiese, Rohrstoppel,  Suhle, Sumpf	1408.0	internal	False	2539.0	PIT (POTHOLE)
kótyomfitty	 Nichtigkeit, Nichts,  nichtswürdiger Mensch,  Schneller mit dem Finger,  nichtswürdig, nichtsnutzig,  halbverrückt, einfaltig	1578.0		False	687.0	NOTHING
kotyor	 Gestrüpp,  nasser, feuchter Platz,  Grube, Graben	1792.0	uncertain	False	2539.0	PIT (POTHOLE)
kotyval	 gierig essen, fressen, schlürfen, saufen,  panschen, vermischen,  trübes Gekoch, Getränk, Gemisch 〈auch abstr〉	1649.0		False	2017.0	MIX
kovács	 Schmied	1193.0	Slavic	True	1001.0	BLACKSMITH
kovákol	 weinen, brüllen,  quaken	1585.0	onomatopoetic	False	1839.0	CRY
köd	 Wolke,  Nebel,  Dunkel,  Ungewißheit, Unklarheit 〈abstr〉,  nebelig,  unklar 〈abstr〉,  bemänteln, vernebeln 〈abstr〉	1405.0	Proto-Uralic	False	1489.0	CLOUD
kög	 Kreis,  Ring, Reifen,  Kampfplatz, Tummelplatz,  Mittelpunkt, Zentrum	1585.0	misspelling	False	1374.0	RING
köhög	 husten,  unregelmäßig arbeiten 〈Maschine〉	1552.0		False	879.0	COUGH
köldök	 Nabel,  Knopf auf der Bischofsmütze,  Abhängsei 〈in der Baukunst〉,  Pflugsohle,  Nabel des Pflanzensamens, Hilum,  Art Verbindungsteil, Mittelteil	1405.0	Turkic	True	1838.0	NAVEL
kölönc	 an etw angehängter Klotz,  uneheliches Kind, Kerl,  Last, Anhängsel,  Kind	1783.0	vowel harmony alteration	False	2099.0	CHILD
költ¹	 verbringen 〈Zeit〉,  ausgeben 〈Geld〉,  verzehren, verspeisen,  verbrauchen,  Kosten,  ausgeben 〈Geld〉	1372.0	derived word	False	21.0	TASTE (SOMETHING)
költ²	 verbreiten, umherbringen 〈Gerüchte〉,  erdichten, ersinnen 〈pejor〉,  verfassen, dichten,  Dichter,  erfunden,  Erfindung,  Gedicht	1395.0	derived word	False	1045.0	POET
kőműves	 Steinmetz,  Maurer,  Freimaurer	1395.0	compound	False	877.0	MASON
könny	 Träne,  Träne	1211.0	Proto-Uralic	False	1651.0	TEAR (OF EYE)
könyök	 Biegung, Kniestück, Winkelstück,  Ellbogenteil einer Kleidung, Panzerung,  Ellbogen,  Elle 〈als Lägenmaß〉,  Art Liege,  Art Brüstung, Armstütze,  Ellbogen,  eine Elle lang	1246.0	Proto-Ugric	False	981.0	ELBOW
könyörül	 sich erbarmen, bemitleiden, sich aus Erbarmen jm annehmen,  vergeben, begnadigen,  schonen,  aussöhnen, erbitten	1372.0		False	1528.0	FORGIVE
könyv	 Buch	1282.0	Wanderwort	True	963.0	BOOK
köp	 spucken,  heraussagen, Angaben usw schnell, fließend hersagen,  ein Geständnis ablegen, gestehen,  mehrmals spucken,  Spucke, Auswurf	1416.0		False	1440.0	SPIT
krokodil	 Krokodil	1578.0	Latin	True	1857.0	CROCODILE
krónika	 Chronik, Jahrbuch,  Bericht, Nachricht,  Chronist	1517.0	Latin	True	2961.0	MESSAGE
krumpli	 Kartoffel,  schlecht gehende Uhr	1768.0	loan	True	593.0	POTATO
kuckó	 Feuerstätte, Herd,  Ofenwinkel, Ofenbank, Winkel, Ecke,  Arrestlokal	1604.0	loan	True	192.0	CORNER
kugli	 Kugel,  Kegelschieben,  Kegelbahn	1643.0	loan	True	1114.0	BULLET
kujak	 Faust	1708.0	Slavic	True	1473.0	FIST
kuka¹	 blöd, einfältig,  stumm, taub, taubstumm,  stammelnd, stotternd	1198.0	uncertain	False	996.0	DEAF
kukac	 Made,  verachtenswerter Mensch, schmächtiges Menschchen,  Penis eines kleinen Jungen, Piephahn,  Regenwurm	1713.0	Croatian or Serbian	True	2350.0	EARTHWORM
kukó	 Leibesfrucht,  Ei,  Art Eierspeise,  Lockei	1774.0	loan	True	744.0	EGG
kukora	 krumm, gebogen, solche Hörner habend〈Rindvieh〉,  kraus,  kugelrund, walzig,  spill, Winde,  krummes, gebogenes Horn,  sich winden,  kauern, sich ducken	1685.0		False	297.0	CROOKED
kukorica	 Mais,  Maisfeld,  verspotten,  Ausflüchte machen,  spaßen, mit jmdm herumspringen	1691.0	Wanderwort	True	449.0	CORN FIELD
kuksol	 hocken, kauern,  sich ducken, zu Hause sitzen	1803.0	derived word	False	296.0	CROUCH
kulcs	 Schlüssel,  Lösung, Erklärung,  Art Gerät: Schraubenschlüssel, Klavierschlüssel usw,  beherrschende Stelle, Schlüsselpunkt,  Zeichen zur Bestimmung der Tonhöhe,  Schlüsselbein,  Proportion der Bezahlung, Verteilung usw	1015.0	Slavic	True	1472.0	KEY
kulcscsont	 Schlüsselbein	1782.0	German	True	1994.0	COLLARBONE
kulcsol	 flechten, falten	1372.0	Slavic	True	1470.0	FOLD
kullancs	 Zecke,  Schaflaus,  anhaftende Frucht der Klette,  zudringliche Person, die an einem wie eine Klette hängt, 	1565.0	unknown	False	1527.0	TICK
kuncog	 flehen, betteln,  heimlich und verbissen lachen, kichern,  grunzen	1767.0	onomatopoetic	False	3534.0	BEG
kunyerál	 nachlaufen, folgen,  flehentlich bitten, betteln,  flehentlich bitten, betteln	1589.0		False	1085.0	FOLLOW
kunyhó	 elendes Häuschen, Hütte,  Studier- und Schlafzimmer für 6—8 Schüler, 	1565.0	uncertain	False	1678.0	HUT
kúp	 Haufen bzw die Spitze eines Haufens od eines Gegenstandes,  Kegel, Konus,  Kuppel,  Deckel,  Zäpfchen, Suppositorium	1713.0	Croatian or Serbian	True	2319.0	LID (COVER, CAP)
kupa¹	 Becher, Pokal,  Kufe, Tonne,  Achtel 〈Hohlmaß〉,  Schöpfgefäß	1229.0	loan	True	476.0	CUP
kupa²	 Nakken, Hinterkopf,  Kopf	1797.0	loan	True	1256.0	HEAD
kupac	 Haufen, Stoß	1791.0	Croatian or Serbian	True	2984.0	HEAP
kupak	 Mohnkopf,  Haube, Kappe,  deckel	1774.0	uncertain	False	2319.0	LID (COVER, CAP)
kúrál	 heilen, gesund machen	1550.0		False	499.0	CURE
kurjongat	 lärmend jagen, schreien,  lärmen, jauchzen,  schreien, rufen 〈Vogel〉	1568.0		False	715.0	SHOUT
kurkász	 filzen, durchsuchen, herumstöbern,  nachforschen, nachspüren	1730.0		False	2010.0	INVESTIGATE
kurrog	 schreien 〈Kranich〉,  knurren, quarren,  grunzen 〈Schwein〉,  laut, erschrocken gackern 〈Huhn〉,  quaken	1702.0		False	377.0	LOUD
kurta	 kurz, stumpf,  kurzschwänzig,  〈zum Ausdruck der Beschimpfung, Geringschätzung〉,  unerlaubten Ausschank betreibend 〈Wirt〉,  von kleinerem Wert 〈Geld〉,  nicht ganzjährig betrieben 〈Dorfschenke〉, unerlaubtem Ausschank dienend 〈Dorfschenke〉,  von bescheidenem Vermögenszustand 〈Adeliger, Besitzer〉,  〈zur Benennung kurzschwänziger Tiere〉,  Zigarillo	1171.0	Latin	True	1645.0	SHORT
kuruttyol	 quaken,  sich verstecken, sich ducken,  plaudern, schwatzen	1649.0	onomatopoetic	False	2903.0	CHAT (WITH SOMEBODY)
kurva	 Kuppler,  Hure, Prostituierte,  empörende, verächtliche Person,  unzüchtig, buhlerisch,  empörend 〈Person, Ding〉,  sehr,  Bordell	1405.0	Slavic	True	1311.0	VERY
